"RecordNumber"	"SerialNumber"	"StationNames"	"Date"	"FishCode"	"Time"	"Net"	"Fish ID'd in Field?"	"IDBy"	"RawCatchCount"	"NumberOfGridsSorted"	"AdjustedLabCount"	"IDDate"	"Comments"
1111	"SLS-175"	"NB-230"	1/28/2016 0:00:00	"YELGOB"	12/30/1899 8:50:00	"SLS"	0	"AB"	143	35.00	143.00	3/23/2016 0:00:00	
1112	"SLS-176"	"NB-260"	1/28/2016 0:00:00	"PACHER"	12/30/1899 9:54:00	"SLS"	0	"AB"	388	35.00	388.00	3/23/2016 0:00:00	
1112	"SLS-176"	"NB-260"	1/28/2016 0:00:00	"PRISCU"	12/30/1899 9:54:00	"SLS"	0	"AB"	2	35.00	2.00	3/23/2016 0:00:00	
1112	"SLS-176"	"NB-260"	1/28/2016 0:00:00	"UNID Long Skinny"	12/30/1899 9:54:00	"SLS"	0	"AB"	2	35.00	2.00	3/23/2016 0:00:00	
1112	"SLS-176"	"NB-260"	1/28/2016 0:00:00	"YELGOB"	12/30/1899 9:54:00	"SLS"	0	"AB"	180	35.00	180.00	3/23/2016 0:00:00	
1113	"SLS-178"	"NB-250"	1/28/2016 0:00:00	"LONSME"	12/30/1899 10:08:00	"SLS"	0	"Genetics"	1	35.00	1.00	9/22/2016 0:00:00	
1113	"SLS-178"	"NB-250"	1/28/2016 0:00:00	"NORANC"	12/30/1899 10:08:00	"SLS"	0	"AB"	1	35.00	1.00	3/30/2016 0:00:00	
1113	"SLS-178"	"NB-250"	1/28/2016 0:00:00	"PACHER"	12/30/1899 10:08:00	"SLS"	0	"AB"	1080	35.00	1080.00	3/30/2016 0:00:00	
1113	"SLS-178"	"NB-250"	1/28/2016 0:00:00	"PRISCU"	12/30/1899 10:08:00	"SLS"	0	"AB"	12	35.00	12.00	3/30/2016 0:00:00	
1113	"SLS-178"	"NB-250"	1/28/2016 0:00:00	"YELGOB"	12/30/1899 10:08:00	"SLS"	0	"AB"	433	35.00	433.00	3/30/2016 0:00:00	
1114	"SLS-177"	"NB-310"	1/28/2016 0:00:00	"PACHER"	12/30/1899 10:49:00	"SLS"	0	"AB"	452	35.00	452.00	3/4/2016 0:00:00	
1114	"SLS-177"	"NB-310"	1/28/2016 0:00:00	"THRSTI"	12/30/1899 10:49:00	"SLS"	0	"AB"	1	35.00	1.00	3/4/2016 0:00:00	
1114	"SLS-177"	"NB-310"	1/28/2016 0:00:00	"UNID Long Skinny"	12/30/1899 10:49:00	"SLS"	0	"AB"	280	35.00	280.00	3/4/2016 0:00:00	
1114	"SLS-177"	"NB-310"	1/28/2016 0:00:00	"YELGOB"	12/30/1899 10:49:00	"SLS"	0	"AB"	247	35.00	247.00	3/4/2016 0:00:00	
1115	"SLS-179"	"NB-310"	1/28/2016 0:00:00	"PACHER"	12/30/1899 11:06:00	"SLS"	0	"ZB"	2730	35.00	2730.00	8/25/2016 0:00:00	
1115	"SLS-179"	"NB-310"	1/28/2016 0:00:00	"YELGOB"	12/30/1899 11:06:00	"SLS"	0	"ZB"	132	35.00	132.00	8/25/2016 0:00:00	
1116	"SLS-180"	"NB-1119"	1/28/2016 0:00:00	"LONSME"	12/30/1899 11:59:00	"SLS"	0	"AB"	1	35.00	1.00	4/1/2016 0:00:00	
1116	"SLS-180"	"NB-1119"	1/28/2016 0:00:00	"PACHER"	12/30/1899 11:59:00	"SLS"	0	"AB"	2919	35.00	2919.00	4/1/2016 0:00:00	
1116	"SLS-180"	"NB-1119"	1/28/2016 0:00:00	"YELGOB"	12/30/1899 11:59:00	"SLS"	0	"AB"	2	35.00	2.00	4/1/2016 0:00:00	
1117	"SLS-181"	"NB-1118"	1/28/2016 0:00:00	"PACHER"	12/30/1899 12:15:00	"SLS"	0	"AB"	5638	35.00	5638.00	4/6/2016 0:00:00	
1117	"SLS-181"	"NB-1118"	1/28/2016 0:00:00	"PRISCU"	12/30/1899 12:15:00	"SLS"	0	"AB"	3	35.00	3.00	4/6/2016 0:00:00	
1117	"SLS-181"	"NB-1118"	1/28/2016 0:00:00	"UNID Long Skinny"	12/30/1899 12:15:00	"SLS"	0	"AB"	31	35.00	31.00	4/6/2016 0:00:00	
1118	"SLS-182"	"NB-1119"	1/28/2016 0:00:00	"PACHER"	12/30/1899 12:36:00	"SLS"	0	"AB"	1943	35.00	1943.00	7/13/2016 0:00:00	
1118	"SLS-182"	"NB-1119"	1/28/2016 0:00:00	"PRISCU"	12/30/1899 12:36:00	"SLS"	0	"AB"	2	35.00	2.00	7/13/2016 0:00:00	
1119	"SLS-183"	"NB-1119"	1/28/2016 0:00:00	"PACHER"	12/30/1899 12:57:00	"SLS"	0	"AB"	2160	35.00	2160.00	7/13/2016 0:00:00	
1119	"SLS-183"	"NB-1119"	1/28/2016 0:00:00	"PRISCU"	12/30/1899 12:57:00	"SLS"	0	"AB"	1	35.00	1.00	7/13/2016 0:00:00	
1120	"SLS-186"	"NB-1170"	2/2/2016 0:00:00	"PACHER"	12/30/1899 7:03:00	"SLS"	0	"AB"	363	35.00	363.00	4/19/2016 0:00:00	
1120	"SLS-186"	"NB-1170"	2/2/2016 0:00:00	"YELGOB"	12/30/1899 7:03:00	"SLS"	0	"AB"	23	35.00	23.00	4/19/2016 0:00:00	
1121	"SLS-190"	"NB-1167"	2/2/2016 0:00:00	"PACHER"	12/30/1899 7:33:00	"SLS"	0	"AB"	547	35.00	547.00	4/22/2016 0:00:00	
1121	"SLS-190"	"NB-1167"	2/2/2016 0:00:00	"TOPSME"	12/30/1899 7:33:00	"SLS"	0	"AB"	1	35.00	1.00	4/22/2016 0:00:00	
1121	"SLS-190"	"NB-1167"	2/2/2016 0:00:00	"YELGOB"	12/30/1899 7:33:00	"SLS"	0	"AB"	81	35.00	81.00	4/22/2016 0:00:00	
1122	"SLS-193"	"NB-1147"	2/2/2016 0:00:00	"PACHER"	12/30/1899 9:00:00	"SLS"	0	"AB"	356	35.00	356.00	4/25/2016 0:00:00	
1122	"SLS-193"	"NB-1147"	2/2/2016 0:00:00	"YELGOB"	12/30/1899 9:00:00	"SLS"	0	"AB"	25	35.00	25.00	4/25/2016 0:00:00	
1123	"SLS-191"	"NB-1133"	2/2/2016 0:00:00	"PACHER"	12/30/1899 9:36:00	"SLS"	0	"AB"	6	35.00	6.00	4/25/2016 0:00:00	
1124	"SLS-192"	"NB-1134"	2/2/2016 0:00:00	"PACHER"	12/30/1899 10:00:00	"SLS"	0	"AB"	1636	35.00	1636.00	4/25/2016 0:00:00	
1124	"SLS-192"	"NB-1134"	2/2/2016 0:00:00	"PRISCU"	12/30/1899 10:00:00	"SLS"	0	"AB"	1	35.00	1.00	4/25/2016 0:00:00	
1124	"SLS-192"	"NB-1134"	2/2/2016 0:00:00	"YELGOB"	12/30/1899 10:00:00	"SLS"	0	"AB"	13	35.00	13.00	4/25/2016 0:00:00	
1125	"SLS-194"	"NB-1134"	2/2/2016 0:00:00	"NORANC"	12/30/1899 10:35:00	"SLS"	0	"AB"	1	35.00	1.00	9/12/2016 0:00:00	
1125	"SLS-194"	"NB-1134"	2/2/2016 0:00:00	"PACHER"	12/30/1899 10:35:00	"SLS"	0	"AB"	17624	35.00	17624.00	9/12/2016 0:00:00	
1125	"SLS-194"	"NB-1134"	2/2/2016 0:00:00	"PRISCU"	12/30/1899 10:35:00	"SLS"	0	"AB"	5	35.00	5.00	9/12/2016 0:00:00	
1125	"SLS-194"	"NB-1134"	2/2/2016 0:00:00	"UNID Long Skinny"	12/30/1899 10:35:00	"SLS"	0	"AB"	2	35.00	2.00	9/12/2016 0:00:00	
1125	"SLS-194"	"NB-1134"	2/2/2016 0:00:00	"YELGOB"	12/30/1899 10:35:00	"SLS"	0	"AB"	25	35.00	25.00	9/12/2016 0:00:00	
1126	"SLS-195"	"NB-361"	2/3/2016 0:00:00	"NORANC"	12/30/1899 8:04:00	"SLS"	0	"AB"	2	35.00	2.00	4/26/2016 0:00:00	
1126	"SLS-195"	"NB-361"	2/3/2016 0:00:00	"PACHER"	12/30/1899 8:04:00	"SLS"	0	"AB"	9	35.00	9.00	4/26/2016 0:00:00	
1126	"SLS-195"	"NB-361"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 8:04:00	"SLS"	0	"AB"	77	35.00	77.00	4/26/2016 0:00:00	
1127	"SLS-196"	"NB-341"	2/3/2016 0:00:00	"PACHER"	12/30/1899 8:50:00	"SLS"	0	"AB"	282	35.00	282.00	4/26/2016 0:00:00	
1127	"SLS-196"	"NB-341"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 8:50:00	"SLS"	0	"AB"	212	35.00	212.00	4/26/2016 0:00:00	
1128	"SLS-197"	"NB-283"	2/3/2016 0:00:00	"PACHER"	12/30/1899 10:17:00	"SLS"	0	"AB"	1424	35.00	1424.00	4/26/2016 0:00:00	
1128	"SLS-197"	"NB-283"	2/3/2016 0:00:00	"PRISCU"	12/30/1899 10:17:00	"SLS"	0	"AB"	5	35.00	5.00	4/26/2016 0:00:00	
1128	"SLS-197"	"NB-283"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 10:17:00	"SLS"	0	"AB"	221	35.00	221.00	4/26/2016 0:00:00	
1129	"SLS-198"	"NB-271"	2/3/2016 0:00:00	"LONSME"	12/30/1899 10:48:00	"SLS"	0	"AB"	1	35.00	1.00	4/27/2016 0:00:00	
1129	"SLS-198"	"NB-271"	2/3/2016 0:00:00	"PACHER"	12/30/1899 10:48:00	"SLS"	0	"AB"	1863	35.00	1863.00	4/27/2016 0:00:00	"Some PACHER confirmed by genetics"
1129	"SLS-198"	"NB-271"	2/3/2016 0:00:00	"PRISCU"	12/30/1899 10:48:00	"SLS"	0	"AB"	10	35.00	10.00	4/27/2016 0:00:00	
1129	"SLS-198"	"NB-271"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 10:48:00	"SLS"	0	"AB"	582	35.00	582.00	4/27/2016 0:00:00	
1130	"SLS-199"	"NB-252"	2/3/2016 0:00:00	"PACHER"	12/30/1899 11:30:00	"SLS"	0	"ZB"	500	35.00	500.00	4/29/2016 0:00:00	
1130	"SLS-199"	"NB-252"	2/3/2016 0:00:00	"PRISCU"	12/30/1899 11:30:00	"SLS"	0	"ZB"	4	35.00	4.00	4/29/2016 0:00:00	
1130	"SLS-199"	"NB-252"	2/3/2016 0:00:00	"UNID LARVAL"	12/30/1899 11:30:00	"SLS"	0	"ZB"	1	35.00	1.00	4/29/2016 0:00:00	
1130	"SLS-199"	"NB-252"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 11:30:00	"SLS"	0	"AB"	63	35.00	63.00	4/29/2016 0:00:00	
1131	"SLS-200"	"NB-242"	2/3/2016 0:00:00	"PACHER"	12/30/1899 11:59:00	"SLS"	0	"AB"	813	35.00	813.00	4/29/2016 0:00:00	
1131	"SLS-200"	"NB-242"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 11:59:00	"SLS"	0	"AB"	135	35.00	135.00	4/29/2016 0:00:00	
1132	"SLS-201"	"NB-201"	2/3/2016 0:00:00	"LONSME"	12/30/1899 12:27:00	"SLS"	0	"AB"	1	35.00	1.00	5/3/2016 0:00:00	
1132	"SLS-201"	"NB-201"	2/3/2016 0:00:00	"PACHER"	12/30/1899 12:27:00	"SLS"	0	"AB"	425	35.00	425.00	5/3/2016 0:00:00	
1132	"SLS-201"	"NB-201"	2/3/2016 0:00:00	"PRISCU"	12/30/1899 12:27:00	"SLS"	0	"AB"	81	35.00	81.00	5/3/2016 0:00:00	
1132	"SLS-201"	"NB-201"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 12:27:00	"SLS"	0	"AB"	350	35.00	350.00	5/3/2016 0:00:00	
1133	"SLS-202"	"NB-190"	2/3/2016 0:00:00	"LONSME"	12/30/1899 12:54:00	"SLS"	0	"AB"	1	35.00	1.00	4/27/2016 0:00:00	
1133	"SLS-202"	"NB-190"	2/3/2016 0:00:00	"PACHER"	12/30/1899 12:54:00	"SLS"	0	"AB"	3	35.00	3.00	4/27/2016 0:00:00	
1133	"SLS-202"	"NB-190"	2/3/2016 0:00:00	"PRISCU"	12/30/1899 12:54:00	"SLS"	0	"ZB"	122	35.00	122.00	4/27/2016 0:00:00	
1133	"SLS-202"	"NB-190"	2/3/2016 0:00:00	"UNID LARVAL"	12/30/1899 12:54:00	"SLS"	0	"AB"	12	35.00	12.00	4/27/2016 0:00:00	
1133	"SLS-202"	"NB-190"	2/3/2016 0:00:00	"YELGOB"	12/30/1899 12:54:00	"SLS"	0	"ZB"	440	35.00	440.00	4/27/2016 0:00:00	
1134	"SLS-203"	"NB-1109"	2/4/2016 0:00:00	"PACHER"	12/30/1899 8:42:00	"SLS"	0	"ZB"	121	35.00	121.00	5/4/2016 0:00:00	
1134	"SLS-203"	"NB-1109"	2/4/2016 0:00:00	"PRISCU"	12/30/1899 8:42:00	"SLS"	0	"ZB"	1	35.00	1.00	5/4/2016 0:00:00	
1134	"SLS-203"	"NB-1109"	2/4/2016 0:00:00	"UNID Long Skinny"	12/30/1899 8:42:00	"SLS"	0	"ZB"	1	35.00	1.00	5/4/2016 0:00:00	
1134	"SLS-203"	"NB-1109"	2/4/2016 0:00:00	"WHICRO"	12/30/1899 8:42:00	"SLS"	0	"ZB"	1	35.00	1.00	5/4/2016 0:00:00	
1134	"SLS-203"	"NB-1109"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 8:42:00	"SLS"	0	"ZB"	44	35.00	44.00	5/4/2016 0:00:00	
1135	"SLS-204"	"NB-1125"	2/4/2016 0:00:00	"PACHER"	12/30/1899 9:07:00	"SLS"	0	"ZB"	44	35.00	44.00	5/5/2016 0:00:00	
1135	"SLS-204"	"NB-1125"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 9:07:00	"SLS"	0	"ZB"	22	35.00	22.00	5/5/2016 0:00:00	
1136	"SLS-207"	"NB-1158"	2/4/2016 0:00:00	"LONSME"	12/30/1899 9:28:00	"SLS"	0	"AB"	1	35.00	1.00	5/10/2016 0:00:00	
1136	"SLS-207"	"NB-1158"	2/4/2016 0:00:00	"PACHER"	12/30/1899 9:28:00	"SLS"	0	"AB"	150	35.00	150.00	5/10/2016 0:00:00	
1136	"SLS-207"	"NB-1158"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 9:28:00	"SLS"	0	"AB"	20	35.00	20.00	5/10/2016 0:00:00	
1137	"SLS-205"	"NB-1172"	2/4/2016 0:00:00	"NORANC"	12/30/1899 9:56:00	"SLS"	0	"AB"	1	35.00	1.00	5/5/2016 0:00:00	
1137	"SLS-205"	"NB-1172"	2/4/2016 0:00:00	"PACHER"	12/30/1899 9:56:00	"SLS"	0	"AB"	11149	35.00	11149.00	5/5/2016 0:00:00	
1137	"SLS-205"	"NB-1172"	2/4/2016 0:00:00	"UNID Long Skinny"	12/30/1899 9:56:00	"SLS"	0	"AB"	251	35.00	251.00	5/5/2016 0:00:00	
1137	"SLS-205"	"NB-1172"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 9:56:00	"SLS"	0	"AB"	86	35.00	86.00	5/5/2016 0:00:00	
1138	"SLS-206"	"NB-990"	2/4/2016 0:00:00	"JACKSM"	12/30/1899 10:29:00	"SLS"	0	"ZB"	3	35.00	3.00	5/5/2016 0:00:00	
1138	"SLS-206"	"NB-990"	2/4/2016 0:00:00	"PACHER"	12/30/1899 10:29:00	"SLS"	0	"ZB"	2791	35.00	2791.00	5/5/2016 0:00:00	
1138	"SLS-206"	"NB-990"	2/4/2016 0:00:00	"UNID LARVAL"	12/30/1899 10:29:00	"SLS"	0	"ZB"	2	35.00	2.00	5/5/2016 0:00:00	
1138	"SLS-206"	"NB-990"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 10:29:00	"SLS"	0	"ZB"	101	35.00	101.00	5/5/2016 0:00:00	
1139	"SLS-208"	"NB-1140"	2/4/2016 0:00:00	"PACHER"	12/30/1899 11:56:00	"SLS"	0	"AB"	3357	35.00	3357.00	5/10/2016 0:00:00	
1139	"SLS-208"	"NB-1140"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 11:56:00	"SLS"	0	"AB"	34	35.00	34.00	5/10/2016 0:00:00	
1140	"SLS-209"	"NB-1106"	2/4/2016 0:00:00	"NORANC"	12/30/1899 12:20:00	"SLS"	0	"AB"	2	35.00	2.00	5/16/2016 0:00:00	
1140	"SLS-209"	"NB-1106"	2/4/2016 0:00:00	"PACHER"	12/30/1899 12:20:00	"SLS"	0	"AB"	9305	35.00	9305.00	5/16/2016 0:00:00	
1140	"SLS-209"	"NB-1106"	2/4/2016 0:00:00	"PRISCU"	12/30/1899 12:20:00	"SLS"	0	"AB"	2	35.00	2.00	5/16/2016 0:00:00	
1140	"SLS-209"	"NB-1106"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 12:20:00	"SLS"	0	"AB"	27	35.00	27.00	5/16/2016 0:00:00	
1141	"SLS-210"	"NB-1162"	2/4/2016 0:00:00	"PACHER"	12/30/1899 12:46:00	"SLS"	0	"ZB"	4848	35.00	4848.00	5/16/2016 0:00:00	
1141	"SLS-210"	"NB-1162"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 12:46:00	"SLS"	0	"ZB"	22	35.00	22.00	5/16/2016 0:00:00	
1142	"SLS-211"	"NB-1178"	2/4/2016 0:00:00	"PACHER"	12/30/1899 13:10:00	"SLS"	0	"AB"	4655	35.00	4655.00	5/17/2016 0:00:00	
1142	"SLS-211"	"NB-1178"	2/4/2016 0:00:00	"PRISCU"	12/30/1899 13:10:00	"SLS"	0	"AB"	1	35.00	1.00	5/17/2016 0:00:00	
1142	"SLS-211"	"NB-1178"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 13:10:00	"SLS"	0	"AB"	15	35.00	15.00	5/17/2016 0:00:00	
1143	"SLS-212"	"NB-1128"	2/4/2016 0:00:00	"NORANC"	12/30/1899 13:35:00	"SLS"	0	"AB"	2	35.00	2.00	5/18/2016 0:00:00	
1143	"SLS-212"	"NB-1128"	2/4/2016 0:00:00	"PACHER"	12/30/1899 13:35:00	"SLS"	0	"AB"	3283	35.00	3283.00	5/18/2016 0:00:00	
1143	"SLS-212"	"NB-1128"	2/4/2016 0:00:00	"PRISCU"	12/30/1899 13:35:00	"SLS"	0	"AB"	1	35.00	1.00	5/18/2016 0:00:00	
1143	"SLS-212"	"NB-1128"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 13:35:00	"SLS"	0	"AB"	21	35.00	21.00	5/18/2016 0:00:00	
1144	"SLS-213"	"NB-1144"	2/4/2016 0:00:00	"NORANC"	12/30/1899 13:59:00	"SLS"	0	"AB"	1	35.00	1.00	5/19/2016 0:00:00	
1144	"SLS-213"	"NB-1144"	2/4/2016 0:00:00	"PACHER"	12/30/1899 13:59:00	"SLS"	0	"AB"	1712	35.00	1712.00	5/19/2016 0:00:00	
1144	"SLS-213"	"NB-1144"	2/4/2016 0:00:00	"UNID LARVAL"	12/30/1899 13:59:00	"SLS"	0	"AB"	1	35.00	1.00	5/19/2016 0:00:00	
1144	"SLS-213"	"NB-1144"	2/4/2016 0:00:00	"YELGOB"	12/30/1899 13:59:00	"SLS"	0	"AB"	9	35.00	9.00	5/19/2016 0:00:00	
1145	"SLS-214"	"NB-1005"	2/4/2016 0:00:00	"PACHER"	12/30/1899 14:33:00	"SLS"	0	"AB"	2195	35.00	2195.00	5/19/2016 0:00:00	
1145	"SLS-214"	"NB-1005"	2/4/2016 0:00:00	"UNID Long Skinny"	12/30/1899 14:33:00	"SLS"	0	"AB"	9	35.00	9.00	5/19/2016 0:00:00	
1146	"SLS-215"	"NB-860"	2/5/2016 0:00:00	"PACHER"	12/30/1899 11:14:00	"SLS"	0	"AB"	2534	35.00	2534.00	5/20/2016 0:00:00	
1146	"SLS-215"	"NB-860"	2/5/2016 0:00:00	"PRISCU"	12/30/1899 11:14:00	"SLS"	0	"AB"	2	35.00	2.00	5/20/2016 0:00:00	
1146	"SLS-215"	"NB-860"	2/5/2016 0:00:00	"UNID Long Skinny"	12/30/1899 11:14:00	"SLS"	0	"AB"	1	35.00	1.00	5/20/2016 0:00:00	"Genetics can not confirm longfin"
1146	"SLS-215"	"NB-860"	2/5/2016 0:00:00	"YELGOB"	12/30/1899 11:14:00	"SLS"	0	"AB"	102	35.00	102.00	5/20/2016 0:00:00	
1147	"SLS-216"	"NB-810"	2/5/2016 0:00:00	"PACHER"	12/30/1899 11:50:00	"SLS"	0	"AB"	1113	35.00	1113.00	5/23/2016 0:00:00	
1147	"SLS-216"	"NB-810"	2/5/2016 0:00:00	"YELGOB"	12/30/1899 11:50:00	"SLS"	0	"AB"	70	35.00	70.00	5/23/2016 0:00:00	
1148	"SLS-217"	"NB-770"	2/5/2016 0:00:00	"LONMUD"	12/30/1899 12:35:00	"SLS"	1	"Field"	1	35.00	1.00	2/5/2016 0:00:00	
1148	"SLS-217"	"NB-770"	2/5/2016 0:00:00	"PACHER"	12/30/1899 12:35:00	"SLS"	0	"AB"	2009	35.00	2009.00	5/23/2016 0:00:00	
1148	"SLS-217"	"NB-770"	2/5/2016 0:00:00	"PRISCU"	12/30/1899 12:35:00	"SLS"	0	"AB"	2	35.00	2.00	5/23/2016 0:00:00	
1148	"SLS-217"	"NB-770"	2/5/2016 0:00:00	"UNID Long Skinny"	12/30/1899 12:35:00	"SLS"	0	"AB"	6	35.00	6.00	5/23/2016 0:00:00	
1148	"SLS-217"	"NB-770"	2/5/2016 0:00:00	"YELGOB"	12/30/1899 12:35:00	"SLS"	0	"AB"	90	35.00	90.00	5/23/2016 0:00:00	
1149	"SLS-218"	"NB-740"	2/5/2016 0:00:00	"PACHER"	12/30/1899 13:10:00	"SLS"	0	"AB"	1008	35.00	1008.00	5/25/2016 0:00:00	
1149	"SLS-218"	"NB-740"	2/5/2016 0:00:00	"PRISCU"	12/30/1899 13:10:00	"SLS"	0	"AB"	7	35.00	7.00	5/25/2016 0:00:00	
1149	"SLS-218"	"NB-740"	2/5/2016 0:00:00	"UNID LARVAL"	12/30/1899 13:10:00	"SLS"	0	"AB"	1	35.00	1.00	5/25/2016 0:00:00	
1149	"SLS-218"	"NB-740"	2/5/2016 0:00:00	"YELGOB"	12/30/1899 13:10:00	"SLS"	0	"AB"	608	35.00	608.00	5/25/2016 0:00:00	
1150	"SLS-219"	"NB-600"	2/6/2016 0:00:00	"PACHER"	12/30/1899 8:43:00	"SLS"	0	"AB"	838	35.00	838.00	5/25/2016 0:00:00	
1150	"SLS-219"	"NB-600"	2/6/2016 0:00:00	"PRISCU"	12/30/1899 8:43:00	"SLS"	0	"AB"	49	35.00	49.00	5/25/2016 0:00:00	
1150	"SLS-219"	"NB-600"	2/6/2016 0:00:00	"UNID Long Skinny"	12/30/1899 8:43:00	"SLS"	0	"AB"	17	35.00	17.00	5/25/2016 0:00:00	
1150	"SLS-219"	"NB-600"	2/6/2016 0:00:00	"YELGOB"	12/30/1899 8:43:00	"SLS"	0	"AB"	163	35.00	163.00	5/25/2016 0:00:00	
1151	"SLS-220"	"NB-520"	2/6/2016 0:00:00	"THRSTI"	12/30/1899 10:41:00	"SLS"	0	"ZB"	17	35.00	17.00	5/25/2016 0:00:00	
1151	"SLS-220"	"NB-520"	2/6/2016 0:00:00	"UNID LARVAL"	12/30/1899 10:41:00	"SLS"	0	"ZB"	9	35.00	9.00	5/25/2016 0:00:00	
1151	"SLS-220"	"NB-520"	2/6/2016 0:00:00	"YELGOB"	12/30/1899 10:41:00	"SLS"	0	"ZB"	55	35.00	55.00	5/25/2016 0:00:00	
1152	"SLS-221"	"NB-630"	2/6/2016 0:00:00	"PACHER"	12/30/1899 13:45:00	"SLS"	0	"AB"	311	35.00	311.00	5/26/2016 0:00:00	
1152	"SLS-221"	"NB-630"	2/6/2016 0:00:00	"PRISCU"	12/30/1899 13:45:00	"SLS"	0	"ZB"	28	35.00	28.00	5/26/2016 0:00:00	
1152	"SLS-221"	"NB-630"	2/6/2016 0:00:00	"SHIGOB"	12/30/1899 13:45:00	"SLS"	1	"Field"	2	35.00	2.00	2/6/2016 0:00:00	
1152	"SLS-221"	"NB-630"	2/6/2016 0:00:00	"YELGOB"	12/30/1899 13:45:00	"SLS"	0	"ZB"	30	35.00	30.00	5/26/2016 0:00:00	
1153	"SLS-222"	"NB-670"	2/6/2016 0:00:00	"PACHER"	12/30/1899 14:14:00	"SLS"	0	"ZB"	2346	35.00	2346.00	5/26/2016 0:00:00	
1153	"SLS-222"	"NB-670"	2/6/2016 0:00:00	"PRISCU"	12/30/1899 14:14:00	"SLS"	0	"ZB"	14	35.00	14.00	5/26/2016 0:00:00	
1153	"SLS-222"	"NB-670"	2/6/2016 0:00:00	"UNID Long Skinny"	12/30/1899 14:14:00	"SLS"	0	"ZB"	1	35.00	1.00	5/26/2016 0:00:00	
1153	"SLS-222"	"NB-670"	2/6/2016 0:00:00	"YELGOB"	12/30/1899 14:14:00	"SLS"	0	"ZB"	55	35.00	55.00	5/26/2016 0:00:00	
1154	"SLS-223"	"NB-1013"	2/6/2016 0:00:00	"PACHER"	12/30/1899 15:00:00	"SLS"	0	"ZB"	670	35.00	670.00	6/13/2016 0:00:00	
1154	"SLS-223"	"NB-1013"	2/6/2016 0:00:00	"PRISCU"	12/30/1899 15:00:00	"SLS"	0	"ZB"	3	35.00	3.00	6/13/2016 0:00:00	
1154	"SLS-223"	"NB-1013"	2/6/2016 0:00:00	"YELGOB"	12/30/1899 15:00:00	"SLS"	0	"ZB"	27	35.00	27.00	6/13/2016 0:00:00	
1161	"SLS-224"	"SB-420"	2/13/2016 0:00:00	"JACKSM"	12/30/1899 8:39:00	"SLS"	0	"ZB"	1	35.00	1.00	6/16/2016 0:00:00	
1161	"SLS-224"	"SB-420"	2/13/2016 0:00:00	"LONMUD"	12/30/1899 8:39:00	"SLS"	0	"ZB"	21	35.00	21.00	6/16/2016 0:00:00	
1161	"SLS-224"	"SB-420"	2/13/2016 0:00:00	"NORANC"	12/30/1899 8:39:00	"SLS"	0	"ZB"	1	35.00	1.00	10/12/2016 0:00:00	
1161	"SLS-224"	"SB-420"	2/13/2016 0:00:00	"PACHER"	12/30/1899 8:39:00	"SLS"	0	"ZB"	131	35.00	131.00	6/16/2016 0:00:00	
1161	"SLS-224"	"SB-420"	2/13/2016 0:00:00	"PRISCU"	12/30/1899 8:39:00	"SLS"	0	"ZB"	2	35.00	2.00	6/16/2016 0:00:00	
1161	"SLS-224"	"SB-420"	2/13/2016 0:00:00	"YELGOB"	12/30/1899 8:39:00	"SLS"	0	"ZB"	2397	35.00	2397.00	6/16/2016 0:00:00	
1162	"M-10060"	"SB-420"	2/13/2016 0:00:00	"JACKSM"	12/30/1899 9:02:00	"Mysid"	0	"AB"	1	35.00	1.00	6/20/2016 0:00:00	
1162	"M-10060"	"SB-420"	2/13/2016 0:00:00	"LONMUD"	12/30/1899 9:02:00	"Mysid"	0	"AB"	18	35.00	18.00	6/20/2016 0:00:00	
1162	"M-10060"	"SB-420"	2/13/2016 0:00:00	"PACHER"	12/30/1899 9:02:00	"Mysid"	0	"AB"	70	35.00	70.00	6/20/2016 0:00:00	
1162	"M-10060"	"SB-420"	2/13/2016 0:00:00	"PRISCU"	12/30/1899 9:02:00	"Mysid"	0	"AB"	3	35.00	3.00	6/20/2016 0:00:00	
1162	"M-10060"	"SB-420"	2/13/2016 0:00:00	"UNID Long Skinny"	12/30/1899 9:02:00	"Mysid"	0	"AB"	2	35.00	2.00	6/20/2016 0:00:00	
1162	"M-10060"	"SB-420"	2/13/2016 0:00:00	"YELGOB"	12/30/1899 9:02:00	"Mysid"	0	"AB"	1738	35.00	1738.00	6/20/2016 0:00:00	
