"RecordNumber"	"StationNames"	"Date"	"Time"	"Replicate"	"CableAngle"	"TowDuration"	"AvgTrawlDepth"	"Latitude"	"Longitude"	"TrackNote"
1799	"NB-1199"	1/25/2017 0:00:00	12/30/1899 10:09:00		25	12/30/1899 5:00:00	7.50	"38.00230000"	"-122.4601"	
1800	"NB-1158"	1/25/2017 0:00:00	12/30/1899 10:26:00		20	12/30/1899 5:00:00	11.90	"38.02713333"	"-122.45245"	
1801	"NB-1123"	1/25/2017 0:00:00	12/30/1899 10:42:00		19	12/30/1899 5:00:00	9.60	"38.04801667"	"-122.459316666667"	
1803	"NB-1091"	1/25/2017 0:00:00	12/30/1899 11:14:00		18	12/30/1899 5:00:00	8.60	"38.07033333"	"-122.451033333333"	
1805	"NB-1285"	1/29/2017 0:00:00	12/30/1899 9:48:00		18	12/30/1899 5:00:00	100.00	"37.88333333"	"-122.434983333333"	
1806	"NB-1285"	1/26/2017 0:00:00	12/30/1899 10:05:00		22	12/30/1899 10:05:00	43.00	"37.88238333"	"-122.437283333333"	
1807	"NB-1285"	1/26/2017 0:00:00	12/30/1899 10:50:00		20	12/30/1899 5:00:00	98.10	"37.87843333"	"-122.43705"	
1808	"NB-1290"	1/26/2017 0:00:00	12/30/1899 11:16:00		25	12/30/1899 5:00:00	120.60	"37.87231667"	"-122.4398"	
1810	"NB-1286"	1/26/2017 0:00:00	12/30/1899 11:54:00		21	12/30/1899 5:00:00	113.90	"37.87933333"	"-122.428666666667"	
1811	"NB-1230"	1/26/2017 0:00:00	12/30/1899 12:35:00		21	12/30/1899 5:00:00	8.40	"37.96426667"	"-122.467183333333"	
1813	"SB-ART1"	1/29/2017 0:00:00	12/30/1899 9:00:00		24	12/30/1899 10:00:00	5.50	"37.44515000"	"-121.96305"	
1814	"SB-ART2"	1/29/2017 0:00:00	12/30/1899 9:30:00		36	12/30/1899 10:00:00	7.40	"37.45056667"	"-121.9668"	
1815	"SB-430"	1/29/2017 0:00:00	12/30/1899 9:53:00		30	12/30/1899 10:00:00	10.10	"37.45773333"	"-121.967516666667"	
1816	"SB-160"	1/29/2017 0:00:00	12/30/1899 10:15:00		30	12/30/1899 10:00:00	10.30	"37.461733"	"-121.967717"	
1817	"SB-UCOY 2"	1/29/2017 0:00:00	12/30/1899 10:45:00		30	12/30/1899 10:00:00	10.90	"37.46209000"	"-121.953833333333"	
1818	"SB-UCOY 1"	1/29/2017 0:00:00	12/30/1899 11:05:00			12/30/1899 10:00:00	8.90	"37.46326667"	"-121.9402"	
1819	"SB-UCOY 1"	1/29/2017 0:00:00	12/30/1899 11:30:00		30	12/30/1899 10:00:00	8.70	"37.46735000"	"-121.944166666667"	
1820	"SB-A19.4"	1/29/2017 0:00:00	12/30/1899 12:00:00		30	12/30/1899 10:00:00	8.20	"37.46241667"	"-121.952233333333"	
1821	"SB-A19.2"	1/29/2017 0:00:00	12/30/1899 12:18:00		38	12/30/1899 10:00:00	5.90	"37.48076667"	"-121.959633333333"	
1822	"SB-300"	1/29/2017 0:00:00	12/30/1899 12:45:00		25	12/30/1899 10:00:00	8.60	"37.453133"	"-122.946050"	
1823	"SB-320"	1/29/2017 0:00:00	12/30/1899 13:06:00			12/30/1899 13:06:00	10.10	"37.459250"	"-121.954850"	
1824	"SB-ALV1"	1/28/2017 0:00:00	12/30/1899 9:40:00		18	12/30/1899 10:00:00	9.40	"37.43811667"	"-121.992033333333"	
1825	"SB-530"	1/28/2017 0:00:00	12/30/1899 10:07:00		20	12/30/1899 10:00:00	9.40	"37.445783"	"-122.006350"	
1826	"SB-ALV3"	1/28/2017 0:00:00	12/30/1899 10:30:00		18	12/30/1899 10:00:00	14.60	"37.45746667"	"-122.020266666667"	
1827	"SB-A21.1"	1/28/2017 0:00:00	12/30/1899 11:15:00		15	12/30/1899 10:00:00	4.40	"37.46561667"	"-121.98325"	
1828	"SB-A21.4"	1/28/2017 0:00:00	12/30/1899 11:38:00		18	12/30/1899 10:00:00	4.10	"37.47843333"	"-121.978366666667"	
1829	"SB-COY2"	1/28/2017 0:00:00	12/30/1899 12:00:00		20	12/30/1899 10:00:00	14.90	"37.46013333"	"-121.977516666667"	
1830	"SB-COY3"	1/28/2017 0:00:00	12/30/1899 12:30:00		18	12/30/1899 10:00:00	15.00	"37.46085000"	"-121.980983333333"	
1831	"SB-COY4"	1/28/2017 0:00:00	12/30/1899 13:00:00		20	12/30/1899 10:00:00	18.40	"37.46143333"	"-122.038766666667"	
1832	"SB-611"	1/28/2017 0:00:00	12/30/1899 13:35:00		18	12/30/1899 10:00:00	15.20	"37.46965000"	"-122.036283333333"	
1833	"SB-760"	1/28/2017 0:00:00	12/30/1899 14:15:00		22	12/30/1899 10:00:00	18.50	"37.475267"	"-122.083167"	
1845	"NB-120"	2/6/2017 0:00:00	12/30/1899 8:31:00		22	12/30/1899 5:00:00	9.60	"38.30022"	"-122.27915"	
1846	"NB-140"	2/6/2017 0:00:00	12/30/1899 8:54:00		19	12/30/1899 10:00:00	18.20	"38.29226"	"-122.28146"	
1847	"NB-201"	2/6/2017 0:00:00	12/30/1899 9:39:00		21	12/30/1899 10:00:00	15.40	"38.24753"	"-122.28840"	
1848	"NB-242"	2/6/2017 0:00:00	12/30/1899 10:12:00		18	12/30/1899 10:00:00	8.70	"38.21908"	"-122.30775"	
1849	"NB-252"	2/6/2017 0:00:00	12/30/1899 10:41:00		20	12/30/1899 10:00:00	11.60	"38.21346"	"-122.30713"	
1850	"NB-271"	2/6/2017 0:00:00	12/30/1899 11:14:00		18	12/30/1899 10:00:00	9.40	"38.19149"	"-122.31557"	
1851	"NB-281"	2/6/2017 0:00:00	12/30/1899 11:40:00		21	12/30/1899 10:00:00	21.50	"38.18439"	"-122.32242"	
1852	"NB-283"	2/6/2017 0:00:00	12/30/1899 12:07:00		19	12/30/1899 10:00:00	15.40			
1853	"NB-341Pond"	2/6/2017 0:00:00	12/30/1899 12:50:00		19	12/30/1899 5:00:00	6.60	"38.14206"	"-122.29323"	
1854	"NB-341"	2/6/2017 0:00:00	12/30/1899 13:12:00		18	12/30/1899 10:00:00	18.00	"38.14243"	"-122.29488"	
1863	"NB-1182"	2/14/2017 0:00:00	12/30/1899 8:45:00		19	12/30/1899 10:00:00	6.30	"38.01347"	"-122.35691"	
1864	"NB-1197"	2/14/2017 0:00:00	12/30/1899 9:06:00		19	12/30/1899 5:00:00	5.40	"38.01430"	"-122.33707"	
