"ID"	"OldRecord."	"Survey"	"Method"	"TideText"	"TideHeight"	"Polygon/Station"	"Lat"	"Long"	"Date"	"Time"	"Replicate"	"Rep/Month"	"BegSurfTemp"	"BegBotTemp"	"EndSurfTemp"	"EndBotTemp"	"BegSurfSalin"	"BegBotSalin"	"EndSurfSalin"	"EndBotSalin"	"BegSurfCond"	"BegBotCond"	"EndSurfCond"	"EndBotCond"	"BegSecchi"	"EndSecchi"	"BegSurfDO(mg/L)"	"BegBotDO(mg/L)"	"EndSurfDO(mg/L)"	"EndBotDO(mg/L)"	"BegSurfDO%"	"BegBotDO%"	"EndSurfDO%"	"EndBotDO%"	"BegNTU"	"EndNTU"	"BegPH"	"EndPH"	"Depth"	"TowDuration"	"TowDistance"	"Flowmeter Start"	"Flowmeter Stop"	"Comments"	"DataEntry"	"FlowMeterDifference"	"SampledVolume"	"QC"
868.00	1178.00	10.00	"LOT"	"High"	8.57	"A19 4"			10/20/2013 0:00:00	12/30/1899 14:21:00	1.00	2.00	18.70				25.60				32060.00				27.00		5.20				64.00								8.56	5.00								
869.00	1181.00	10.00	"SOT"	"Flood"		"MEC 1"			10/19/2013 0:00:00	10/19/2013 10:42:00	1.00	1.00	15.80				34.90				52900.00				44.00		7.00				86.00									5.00								
870.00	1182.00	10.00	"SOT"	"Flood"		"MEC 2"			10/19/2013 0:00:00	10/19/2013 11:02:00	1.00	1.00	15.90				34.60				52500.00				66.00		7.40				91.00									5.00								
871.00	1183.00	10.00	"SOT"	"Ebb"		"OAL 3"			10/19/2013 0:00:00	10/19/2013 15:20:00	1.00	1.00	18.10				34.70				52600.00				74.00		8.80				114.00									5.00								
872.00	1184.00	10.00	"SOT"	""		"NEW 6"			10/7/2013 0:00:00	10/7/2013 12:45:00	2.00	2.00																												5.00								
873.00	1189.00	12.00	"LOT"	"Flood"	6.79	"ART 1"			12/15/2013 0:00:00	12/30/1899 8:50:00	1.00	1.00	10.40				18.80				35600.00				40.00		8.10				80.00								9.50	5.00								
874.00	1190.00	12.00	"LOT"	"Flood"	7.05	"ART 2"			12/15/2013 0:00:00	12/30/1899 8:54:00	1.00	1.00	9.40				22.00				32440.00				29.00		7.40				72.00								11.35	5.00								
875.00	1191.00	12.00	"LOT"	"High"	8.79	"ART 3"			12/15/2013 0:00:00	12/30/1899 10:24:00	1.00	1.00	9.00				25.40				40300.00				19.00						78.00								10.42	5.00								
876.00	1192.00	12.00	"LOT"	"Ebb"	9.03	"A19 1"			12/15/2013 0:00:00	12/30/1899 11:11:00	1.00	1.00	9.30				22.30				35730.00				46.00		7.60				75.00								8.20	5.00								
877.00	1193.00	12.00	"LOT"	"Ebb"	8.58	"A19 2"			12/15/2013 0:00:00	12/30/1899 12:07:00	1.00	1.00	9.50				22.40				35560.00				38.00		7.60				76.00								7.40	5.00								
878.00	1194.00	12.00	"LOT"	"Ebb"	7.48	"UCOY 2"			12/15/2013 0:00:00	12/30/1899 13:00:00	1.00	1.00	10.20				17.00				37640.00				30.00		8.00				79.00								13.85	5.00								
879.00	1195.00	12.00	"LOT"	"Ebb"	6.65	"COY 1"			12/15/2013 0:00:00	12/30/1899 13:28:00	1.00	1.00	10.20				20.80				33170.00				45.00		9.10				90.00								12.62	5.00								
880.00	1196.00	1.00	"LOT"		2.55	"ART 1"			1/19/2014 0:00:00	12/30/1899 9:14:00	1.00	1.00	17.70				5.10				9290.00						9.10				98.00								4.04	5.00								
881.00	1198.00	1.00	"LOT"		3.67	"ART 2"			1/19/2014 0:00:00	12/30/1899 10:02:00	1.00	1.00	16.90				6.70				11720.00				24.00		8.00				89.00								6.76	5.00								
882.00	1199.00	1.00	"LOT"	"Flood"	4.49	"UCOY 2"			1/19/2014 0:00:00	12/30/1899 10:33:00	1.00	1.00	13.90				11.80				19820.00				32.00		8.60				90.00								8.22	5.00								
883.00	1200.00	1.00	"LOT"	"Flood"	5.27	"COY 1"			1/19/2014 0:00:00	12/30/1899 11:05:00	1.00	1.00	13.10				14.90				24380.00				31.00		8.40				86.00								10.30	5.00								
884.00	1201.00	1.00	"LOT"	"Flood"	6.24	"A19 4"			1/19/2014 0:00:00	12/30/1899 11:41:00	1.00	1.00	13.20				14.50				23780.00				28.00		8.10				83.00								5.86	5.00								
885.00	1202.00	1.00	"LOT"	"Flood"	6.91	"A19 1"			1/19/2014 0:00:00	12/30/1899 12:12:00	1.00	1.00	13.10				14.60				23960.00				31.00		7.80				81.00								5.82	5.00								
886.00	1203.00	1.00	"LOT"	"Flood"	8.03	"COY 2"			1/19/2014 0:00:00	12/30/1899 13:26:00	1.00	2.00	12.10				28.20				42840.00				36.00		8.40				93.00								13.86	5.00								
887.00	1204.00	1.00	"SOT"	"Flood"	7.22	"A6"			1/18/2014 0:00:00	12/30/1899 8:52:00	1.00	1.00	12.00				18.50				29950.00				37.00		8.20				85.00									5.00								
888.00	1205.00	1.00	"SOT"	"Flood"	7.65	"ALV 3"			1/18/2014 0:00:00	12/30/1899 9:12:00	1.00	1.00	12.00				18.50				29950.00				37.00		8.20				85.00									5.00								
889.00	1207.00	1.00	"SOT"	"Flood"	8.10	"A6"			1/18/2014 0:00:00	12/30/1899 10:24:00	1.00	2.00	12.00				18.50				29950.00				37.00		8.20				85.00									5.00								
890.00	1208.00	1.00	"SOT"	"Flood"	8.01	"ALV 3"			1/18/2014 0:00:00	12/30/1899 10:46:00	2.00	2.00	12.00				18.50				29950.00				37.00		8.20				85.00									5.00								
891.00	1212.00	1.00	"SOT"	""	5.79	"A8"			1/18/2014 0:00:00	12/30/1899 12:54:00	1.00	1.00																												5.00								
892.00	1213.00	1.00	"SOT"	""	5.66	"A8"			1/18/2014 0:00:00	12/30/1899 13:05:00	2.00	2.00																												5.00								
893.00	1218.00	1.00	"LOT"	"Flood"	2.52	"ALV 1"			1/18/2014 0:00:00	12/30/1899 8:39:00	1.00	1.00	11.40				1.50				3352.00				19.00		7.40				68.00								5.02	5.00								
894.00	1219.00	1.00	"LOT"		4.50	"ALV 3"			1/18/2014 0:00:00	12/30/1899 10:02:00	1.00	1.00	12.00				18.50				29950.00				37.00		8.20				85.00								8.64	5.00								
895.00	1220.00	1.00	"LOT"		5.48	"COY 4"			1/18/2014 0:00:00	12/30/1899 10:41:00	1.00	1.00	11.60				28.30				44107.00				32.00		8.40				92.00								15.76	5.00								
896.00	1221.00	1.00	"LOT"		6.48	"COY 2"			1/18/2014 0:00:00	12/30/1899 11:21:00	1.00	1.00	12.10				21.90				34910.00				32.00		8.80				92.00								11.42	5.00								
897.00	1222.00	1.00	"LOT"		7.45	"A21 4"			1/18/2014 0:00:00	12/30/1899 12:08:00	1.00	1.00	12.30				21.50				34240.00				24.00		8.90				95.00								5.48	5.00								
898.00	1223.00	1.00	"LOT"		8.32	"A21 2"			1/18/2014 0:00:00	12/30/1899 13:03:00	1.00	1.00	12.00				26.10				40810.00				18.00		8.90				96.00								5.10	5.00								
899.00	1225.00	2.00	"LOT"	"Flood"	3.38	"ALV 1"			2/15/2014 0:00:00	12/30/1899 8:56:00	1.00	1.00	15.10				2.50				4670.00				22.00		5.90				59.80								6.95	5.00								
900.00	1226.00	2.00	"LOT"	"Flood"	4.70	"ALV 3"			2/15/2014 0:00:00	12/30/1899 9:52:00	1.00	1.00	15.10				19.20				30730.00				33.00		8.20				91.80								7.90	5.00								
901.00	1227.00	2.00	"LOT"	"Flood"	6.39	"A21 4"			2/15/2014 0:00:00	12/30/1899 10:56:00	1.00	1.00	15.40				19.10				30620.00				23.00		7.90				88.00								5.00	5.00								
902.00	1228.00	2.00	"LOT"	"Flood"	6.94	"A21 1"			2/15/2014 0:00:00	12/30/1899 11:19:00	1.00	1.00	15.30				19.90				31840.00				26.00		8.10				91.00								5.17	5.00								
903.00	1229.00	2.00	"LOT"	"Flood"	7.60	"COY 2"			2/15/2014 0:00:00	12/30/1899 11:45:00	1.00	1.00	14.80				14.70				39040.00				34.00		8.50				97.00								12.18	5.00								
904.00	1230.00	2.00	"LOT"	"Flood"	8.03	"COY 2"			2/15/2014 0:00:00	12/30/1899 12:11:00	2.00	2.00																											12.68	5.00								
905.00	1231.00	2.00	"LOT"	"High"	8.17	"COY 4"			2/15/2014 0:00:00	12/30/1899 12:32:00	1.00	1.00																											17.40	5.00								
906.00	1232.00	2.00	"LOT"	"Flood"	3.75	"ART 1"			2/16/2014 0:00:00	12/30/1899 9:43:00	1.00	1.00	21.10				4.00				7040.00				51.00		7.70				88.00								4.68	5.00								
907.00	1233.00	2.00	"LOT"	"Flood"	6.64	"ART 2"			2/16/2014 0:00:00	12/30/1899 11:36:00	1.00	1.00	15.70				15.40				25160.00				31.00		7.40				80.00								10.92	5.00								
908.00	1235.00	2.00	"LOT"	"Flood"	7.59	"UCOY 1"			2/16/2014 0:00:00	12/30/1899 12:13:00	1.00	1.00	14.80				4.80				8570.00				25.00		5.70				57.00								9.50	1.00								
909.00	1236.00	2.00	"LOT"	"High"	8.14	"A19 4"			2/16/2014 0:00:00	12/30/1899 13:03:00	1.00	1.00	15.40				18.70				30150.00				36.00		8.00				89.00								8.52	5.00								
910.00	1237.00	2.00	"LOT"	"Ebb"	8.02	"UCOY 2"			2/16/2014 0:00:00	12/30/1899 13:43:00	1.00	1.00	14.90				23.50				37050.00				45.00		8.70				99.00								15.24	5.00								
911.00	1238.00	2.00	"LOT"	"High"	8.14	"A19 1"			2/16/2014 0:00:00	12/30/1899 13:25:00	1.00	1.00	15.80				18.50				30190.00				32.00		8.80				97.00								7.86	5.00								
912.00	1239.00	2.00	"LOT"	"Ebb"	7.82	"COY 1"			2/16/2014 0:00:00	12/30/1899 14:04:00	1.00	1.00	15.90				19.60				31370.00				37.00		9.60				105.00								15.35	5.00								
913.00	1240.00	2.00	"SOT"	"Ebb"		"ALV 2"			2/13/2014 0:00:00	12/30/1899 12:59:00	2.00	2.00	15.40				19.30				31040.00				20.00															5.00								
914.00	1241.00	2.00	"SOT"	"High"		"ALV 2"			2/13/2014 0:00:00	12/30/1899 11:55:00	1.00	1.00	15.80				20.00				32080.00				38.00															5.00								
915.00	1243.00	3.00	"SOT"	"Flood"		"A6"			3/15/2014 0:00:00	12/30/1899 10:25:00	1.00	1.00																												4.00								
916.00	1244.00	3.00	"SOT"	"Flood"		"A6"			3/15/2014 0:00:00	12/30/1899 10:55:00	2.00	2.00																												5.00								
917.00	1245.00	3.00	"LOT"	"Flood"	3.84	"ART 1"			3/16/2014 0:00:00	12/30/1899 10:30:00	1.00	1.00	21.00				5.80				10240.00				45.00		6.30				74.00								5.00	5.00								
918.00	1246.00	3.00	"LOT"	"Flood"	4.63	"ART 2"			3/16/2014 0:00:00	12/30/1899 10:56:00	1.00	1.00	18.90				12.40				20680.00				23.00		4.60				53.00								8.40	5.00								
919.00	1247.00	3.00	"LOT"	"Flood"	6.11	"A19 4"			3/16/2014 0:00:00	12/30/1899 11:43:00	1.00	1.00	18.70				13.20				21870.00				30.00		4.70				54.00								5.90	5.00								
920.00	1248.00	3.00	"LOT"	"Flood"	6.89	"A19 1"			3/16/2014 0:00:00	12/30/1899 12:15:00	1.00	1.00	18.50				15.50				25310.00				20.00		5.20				60.00								6.00	5.00								
921.00	1249.00	3.00	"LOT"	"Flood"	7.47	"A19 4"			3/16/2014 0:00:00	12/30/1899 12:42:00	2.00	2.00	18.60				15.10				24720.00				22.00		4.80				56.00								5.00	5.00								
922.00	1250.00	3.00	"LOT"	"Ebb"	7.95	"COY 1"			3/16/2014 0:00:00	12/30/1899 13:54:00	1.00	1.00	18.40				21.20				33500.00				30.00		5.90				70.00								16.00	5.00								
923.00	1251.00	3.00	"LOT"	"Ebb"	7.87	"COY 2"			3/16/2014 0:00:00	12/30/1899 14:16:00	1.00	2.00	18.30				23.70				37360.00				34.00		5.80				70.00								12.00	5.00								
924.00	1254.00	3.00	"LOT"	"Flood"	3.48	"ALV 1"			3/15/2014 0:00:00	12/30/1899 9:30:00	1.00	1.00	16.80				17.40				28220.00				27.00		7.90				91.00								7.50	5.00								
925.00	1255.00	3.00	"LOT"	"Flood"	4.91	"ALV 2"			3/15/2014 0:00:00	12/30/1899 10:30:00	1.00	1.00	17.30				19.00				30480.00				12.00		5.20				61.00								9.40	5.00								
926.00	1256.00	3.00	"LOT"	"Flood"	6.05	"COY 2"			3/15/2014 0:00:00	12/30/1899 11:05:00	1.00	1.00	17.30				18.70				30020.00				15.00		5.40				64.00								10.30	5.00								
927.00	1257.00	3.00	"LOT"	"Flood"	7.21	"A21 4"			3/15/2014 0:00:00	12/30/1899 11:51:00	1.00	1.00	17.70				19.40				31080.00				22.00		5.80				67.00								0.00	5.00								
928.00	1258.00	3.00	"LOT"	"Flood"	7.53	"A21 2"			3/15/2014 0:00:00	12/30/1899 12:13:00	1.00	1.00	17.40				17.40				35460.00				20.00		6.00				71.00								5.00	5.00								
929.00	1259.00	3.00	"LOT"	"High"	7.77	"COY 3"			3/15/2014 0:00:00	12/30/1899 12:34:00	1.00	1.00	17.10				25.70				40080.00				16.00		6.10				72.00								0.00	5.00								
930.00	1260.00	3.00	"LOT"	"Ebb"	7.93	"COY 4"			3/15/2014 0:00:00	12/30/1899 13:00:00	1.00	1.00	17.00				28.70				44340.00				30.00		7.10				86.00								0.00	5.00								
931.00	1265.00	4.00	"LOT"	"Flood"	3.92	"ART 1"			4/27/2014 0:00:00	12/30/1899 8:57:00	1.00	1.00	20.30				5.10				9007.00				47.00		6.58				77.20								4.10	5.00								
932.00	1266.00	4.00	"LOT"	"Flood"	4.22	"ART 2"			4/27/2014 0:00:00	12/30/1899 9:16:00	1.00	1.00	17.20				11.90				19910.00				21.00		4.44				48.70								6.80	5.00								
933.00	1267.00	4.00	"LOT"	"Flood"	4.82	"UCOY 2"			4/27/2014 0:00:00	12/30/1899 9:47:00	1.00	1.00	17.30				12.10				20150.00				24.00		4.71				52.10								9.83	5.00								
934.00	1268.00	4.00	"LOT"	"Flood"	5.91	"COY 1"			4/27/2014 0:00:00	12/30/1899 10:31:00	2.00	2.00	16.70				16.20				26370.00				20.00		5.57				62.20								12.27	5.00								
935.00	1269.00	4.00	"LOT"	"Flood"	6.57	"A19 4"			4/27/2014 0:00:00	12/30/1899 11:11:00	1.00	1.00	16.80				15.70				25600.00				21.00		5.70				63.80								4.15	5.00								
936.00	1270.00	4.00	"LOT"	"Flood"	6.93	"A19 1"			4/27/2014 0:00:00	12/30/1899 11:51:00	1.00	1.00	16.50				18.00				28920.00				22.00		6.63				73.50								4.92	5.00								
937.00	1271.00	4.00	"LOT"	"High"	6.93	"A17"			4/27/2014 0:00:00	12/30/1899 12:28:00	1.00	1.00	16.40				21.10				33540.00				21.00		6.52				73.00								5.27	2.00								
938.00	1272.00	4.00	"LOT"	"Flood"	4.78	"ALV 1"			4/26/2014 0:00:00	12/30/1899 8:32:00	1.00	1.00	16.00				8.90				15360.00				31.00		5.30				56.60								7.40	5.00								
939.00	1273.00	4.00	"LOT"	"Flood"	5.38	"ALV 3"			4/26/2014 0:00:00	12/30/1899 9:07:00	1.00	1.00	15.80				19.10				30901.00				16.00		6.06				68.60								9.80	5.00								
940.00	1274.00	4.00	"LOT"	"Flood"	5.98	"COY 4"			4/26/2014 0:00:00	12/30/1899 9:36:00	1.00	1.00	15.20				27.00				42900.00				20.00		7.15				84.20								15.50	5.00								
941.00	1275.00	4.00	"LOT"	"Flood"	6.51	"COY 1"			4/26/2014 0:00:00	12/30/1899 10:10:00	1.00	1.00	15.90				21.10				32180.00				29.00		6.13				72.50								11.47	5.00								
942.00	1276.00	4.00	"LOT"	"Flood"	6.77	"COY 2"			4/26/2014 0:00:00	12/30/1899 10:28:00	1.00	1.00	15.30				22.40				35180.00				26.00		6.68				77.70								11.62	5.00								
943.00	1277.00	4.00	"LOT"	"Flood"	6.96	"A21 4"			4/26/2014 0:00:00	12/30/1899 10:48:00	1.00	1.00	16.10				22.00				32350.00				21.00		6.41				78.00								4.72	5.00								
944.00	1278.00	4.00	"LOT"	"High"	7.07	"A21 2"			4/26/2014 0:00:00	12/30/1899 11:12:00	1.00	1.00	15.80				20.90				34580.00				22.00		6.61				76.20								4.62	5.00								
945.00	1281.00	4.00	"SOT"	"Flood"	5.74	"A6"			4/27/2014 0:00:00	12/30/1899 9:55:00	1.00	1.00	15.80				19.10				30901.00				16.00		6.06				68.60									4.00								
946.00	1283.00	4.00	"SOT"	"Flood"	3.50	"A6"			4/27/2014 0:00:00	12/30/1899 11:00:00	2.00	2.00																												5.00								
947.00	1284.00	4.00	"SOT"	""	7.38	"A8"			4/17/2014 0:00:00	12/30/1899 11:10:00	1.00	1.00					16.70				27160.00																			5.00								
948.00	1287.00	5.00	"LOT"	"High"	7.52	"A19 1"			5/14/2014 0:00:00	12/30/1899 13:50:00	1.00	1.00	22.60				20.70				33010.00				12.00		3.78				49.70								6.70	5.00								
949.00	1288.00	5.00	"LOT"	"Flood"	6.28	"COY 1"			5/14/2014 0:00:00	12/30/1899 12:35:00	1.00	1.00	22.30				19.90				31960.00				16.00		4.31				54.90								13.72	5.00								
950.00	1289.00	5.00	"LOT"	"Flood"	6.95	"A19 4"			5/14/2014 0:00:00	12/30/1899 13:10:00	1.00	1.00	22.30				19.50				31230.00				15.00		3.96				50.60								6.67	5.00								
951.00	1290.00	5.00	"LOT"	"Flood"	4.76	"ART 2"			5/14/2014 0:00:00	12/30/1899 11:43:00	1.00	1.00	23.00				15.80				25910.00				24.00		3.20				40.40								8.34	5.00								
952.00	1291.00	5.00	"LOT"	"Flood"	3.73	"ART 1"			5/14/2014 0:00:00	12/30/1899 11:15:00	1.00	1.00	25.50				3.50				6490.00				66.00		8.66				106.20								6.05	5.00								
953.00	1292.00	5.00	"LOT"	"Flood"	5.41	"UCOY 2"			5/14/2014 0:00:00	12/30/1899 12:08:00	1.00	1.00	22.60				16.90				27490.00				21.00		3.53				45.00								10.52	5.00								
954.00	1293.00	5.00	"LOT"	"Flood"	7.09	"A21 1"			5/13/2014 0:00:00	12/30/1899 12:35:00	1.00	1.00	20.70				22.00				34310.00				16.00		4.47				56.30								4.75	5.00								
955.00	1294.00	5.00	"LOT"	"Flood"	6.62	"A21 4"			5/13/2014 0:00:00	12/30/1899 12:05:00	1.00	1.00	21.70				19.20				30860.00				22.00		4.40				55.40								4.65	5.00								
956.00	1295.00	5.00	"LOT"	"Flood"	5.72	"COY 3"			5/13/2014 0:00:00	12/30/1899 11:29:00	2.00	2.00	20.10				23.10				36660.00				23.00		4.58				52.00								11.05	5.00								
957.00	1296.00	5.00	"LOT"	"Flood"	4.88	"COY 3"			5/13/2014 0:00:00	12/30/1899 10:58:00	1.00	1.00	20.70				19.70				31520.00				22.00		4.40				54.00								9.40	5.00								
958.00	1297.00	5.00	"LOT"	"Flood"	4.29	"COY 2"			5/13/2014 0:00:00	12/30/1899 10:32:00	1.00	1.00	20.70				17.70				28650.00				21.00		4.34				54.90								6.76	5.00								
959.00	1298.00	5.00	"LOT"	"Flood"	3.20	"COY 4"			5/13/2014 0:00:00	12/30/1899 10:00:00	1.00	1.00	19.80				25.60				40090.00				18.00		5.16				66.20								12.85	5.00								
960.00	1299.00	5.00	"LOT"	"Flood"	2.22	"ALV 1"			5/13/2014 0:00:00	12/30/1899 8:58:00	1.00	1.00	19.70				11.00				18480.00				22.00		6.23				73.00								5.48	5.00								
961.00	1300.00	5.00	"LOT"	"Flood"	2.60	"ALV 3"			5/13/2014 0:00:00	12/30/1899 9:26:00	1.00	1.00	20.10				19.80				31730.00				17.00		3.94				50.70								6.28	5.00								
962.00	1301.00	6.00	"LOT"	"Flood"	2.45	"ART 1"			6/11/2014 0:00:00	12/30/1899 9:18:00	1.00	1.00	24.30				8.30				16000.00				82.00		6.51				82.60								5.32	5.00								
963.00	1302.00	6.00	"LOT"	"Flood"	2.86	"ART 2"			6/11/2014 0:00:00	12/30/1899 9:40:00	1.00	1.00	23.30				17.20				27880.00				23.00		3.11				40.00								6.80	5.00								
964.00	1303.00	6.00	"LOT"	"Flood"	3.87	"ALV 1"			6/10/2014 0:00:00	12/30/1899 8:51:00	1.00	1.00	23.20				12.20				20370.00				20.00		4.08				51.70								8.25	5.00								
965.00	1307.00	6.00	"LOT"	"Flood"	5.20	"A6"			6/10/2014 0:00:00	12/30/1899 9:57:00	4.00	4.00	23.20				27.00				42010.00				17.00		4.36				59.70								8.17	4.00								
966.00	1308.00	6.00	"LOT"	"Flood"	6.03	"ALV 3"			6/10/2014 0:00:00	12/30/1899 10:31:00	1.00	1.00	23.50				27.60				42840.00				22.00		4.29				59.30								12.07	5.00								
967.00	1309.00	6.00	"LOT"	"Flood"	6.36	"COY 4"			6/10/2014 0:00:00	12/30/1899 10:53:00	1.00	1.00	23.10				31.80				48610.00				26.00		5.47				77.20								18.80	5.00								
968.00	1310.00	6.00	"LOT"	"Flood"	6.75	"A21 4"			6/10/2014 0:00:00	12/30/1899 11:22:00	1.00	1.00	24.30				24.00				37860.00				21.00		4.00				57.10								5.77	5.00								
969.00	1311.00	6.00	"LOT"	"Flood"	6.92	"A21 1"			6/10/2014 0:00:00	12/30/1899 11:49:00	1.00	1.00	24.10				26.70				41650.00				14.00		3.88				54.40								5.67	5.00								
970.00	1312.00	6.00	"LOT"	"High"	7.05	"COY 2"			6/10/2014 0:00:00	12/30/1899 12:11:00	1.00	1.00	23.60				28.00				43490.00				20.00		4.23				58.80								11.62	5.00								
971.00	1313.00	6.00	"LOT"	"High"	7.03	"COY 2"			6/10/2014 0:00:00	12/30/1899 12:38:00	2.00	2.00	24.10				28.30				43890.00				28.00		4.71				65.90								11.45	5.00								
972.00	1316.00	6.00	"LOT"	"Flood"	3.64	"UCOY 2"			6/11/2014 0:00:00	12/30/1899 10:09:00	1.00	1.00	23.30				17.60				28560.00				27.00		3.75				48.60								9.97	5.00								
973.00	1317.00	6.00	"LOT"	"Flood"	4.82	"COY 1"			6/11/2014 0:00:00	12/30/1899 10:41:00	1.00	1.00	23.20				20.10				32180.00				21.00		3.64				47.80								11.82	5.00								
974.00	1318.00	6.00	"LOT"	"Flood"	5.63	"DUMP 1"			6/11/2014 0:00:00	12/30/1899 11:12:00	1.00	1.00	23.70				17.10				27750.00				22.00		3.69				48.30								6.47	5.00								
975.00	1319.00	6.00	"LOT"	"Flood"	6.09	"DUMP 2"			6/11/2014 0:00:00	12/30/1899 11:33:00	1.00	1.00	23.30				20.50				32810.00				32.00		3.54				47.10								6.42	5.00								
976.00	1320.00	6.00	"LOT"	"Flood"	6.49	"A19 4"			6/11/2014 0:00:00	12/30/1899 11:58:00	1.00	1.00	23.50				22.20				31630.00				33.00		4.04				53.90								6.42	5.00								
977.00	1321.00	6.00	"LOT"	"Flood"	6.82	"A19 1"			6/11/2014 0:00:00	12/30/1899 12:20:00	1.00	1.00	23.30				23.20				36610.00				15.00		3.86				51.70								6.37	5.00								
978.00	1322.00	6.00	"LOT"	"High"	7.16	"UCOY 1"			6/11/2014 0:00:00	12/30/1899 12:46:00	1.00	1.00	23.90				18.00				29170.00				22.00		3.66				48.10								9.87	5.00								
979.00	1323.00	7.00	"LOT"	"Low"	1.09	"ALV 3"			7/26/2014 0:00:00	12/30/1899 8:43:00	1.00	1.00	24.60				23.70				37380.00				17.00		2.23				30.00								5.57	5.00								
980.00	1324.00	7.00	"LOT"	"Low"	1.19	"COY 4"			7/26/2014 0:00:00	12/30/1899 9:11:00	1.00	1.00	24.70				27.60				42970.00				35.00		3.85				53.80								10.50	5.00								
981.00	1325.00	7.00	"LOT"	"Flood"	1.54	"COY 5"			7/26/2014 0:00:00	12/30/1899 9:45:00	1.00	1.00	24.20				30.50				47000.00						4.33				61.20								7.75	5.00								
982.00	1326.00	7.00	"LOT"	"Flood"	2.45	"ALV 1"			7/26/2014 0:00:00	12/30/1899 10:25:00	1.00	1.00	24.90				19.60				31530.00				18.00		5.45				73.10								5.93	5.00								
983.00	1327.00	7.00	"LOT"	"Flood"	3.39	"A6"			7/26/2014 0:00:00	12/30/1899 11:00:00	1.00	1.00	25.70				23.60				42530.00				33.00		3.98				56.90								0.00	5.00								
984.00	1328.00	7.00	"LOT"	"Flood"	4.72	"COY 2"			7/26/2014 0:00:00	12/30/1899 11:34:00	1.00	1.00	25.10				26.20				41030.00				20.00		3.49				49.00								11.00	5.00								
985.00	1329.00	7.00	"LOT"	"Flood"	5.35	"COY 3"			7/26/2014 0:00:00	12/30/1899 11:51:00	1.00	1.00	25.20				27.00				42110.00				20.00		3.48				49.20								10.00	5.00								
986.00	1330.00	7.00	"LOT"	"Flood"	5.93	"A21 4"			7/26/2014 0:00:00	12/30/1899 12:17:00	1.00	1.00	25.80				26.30				41120.00				16.00		3.97				56.70								3.96	5.00								
987.00	1331.00	7.00	"LOT"	"Flood"	6.44	"A21 1"			7/26/2014 0:00:00	12/30/1899 12:39:00	1.00	1.00	26.00				26.60				41560.00				14.00		3.66				52.40								4.05	5.00								
988.00	1333.00	7.00	"LOT"	"Flood"	1.80	"ART 1"			7/27/2014 0:00:00	12/30/1899 10:30:00	2.00	2.00	26.10				20.00				31520.00				100.00		5.25				72.60								4.50	5.00								
989.00	1334.00	7.00	"LOT"	"Flood"	2.28	"ART 2"			7/27/2014 0:00:00	12/30/1899 10:45:00	1.00	1.00	25.90				20.60				32930.00				30.00		3.56				49.00								6.72	5.00								
990.00	1335.00	7.00	"LOT"	"Flood"	3.19	"UCOY 2"			7/27/2014 0:00:00	12/30/1899 11:11:00	1.00	1.00	25.70				20.40				32700.00				22.00		2.98				41.00								7.00	5.00								
991.00	1336.00	7.00	"LOT"	"Flood"	3.88	"UCOY 1"			7/27/2014 0:00:00	12/30/1899 11:32:00	1.00	1.00	25.70				21.60				34390.00				30.00		3.78				52.00								11.30	5.00								
992.00	1337.00	7.00	"LOT"	"Flood"	4.95	"UCOY 1"			7/27/2014 0:00:00	12/30/1899 12:03:00	1.00	1.00	26.20				19.30				31160.00				31.00		2.80				38.50								5.00	5.00								
993.00	1338.00	7.00	"LOT"	"Flood"	6.75	"A19 4"			7/27/2014 0:00:00	12/30/1899 13:06:00	1.00	1.00	25.60				23.50				37230.00				22.00		3.67				51.00								5.42	5.00								
994.00	1339.00	7.00	"LOT"	"Flood"	7.19	"A19 1"			7/27/2014 0:00:00	12/30/1899 13:28:00	1.00	1.00	25.80				23.70				37600.00				27.00		3.68				51.00								5.00	5.00								
995.00	1340.00	7.00	"LOT"	"Flood"	7.66	"DUMP 2"			7/27/2014 0:00:00	12/30/1899 13:59:00	1.00	1.00	26.20				22.70				36070.00				24.00		3.63				51.20								9.08	5.00								
996.00	1341.00	8.00	"LOT"	"Flood"	7.94	"COY 1"			8/24/2014 0:00:00	12/30/1899 12:31:00	1.00	1.00	23.50				28.90				44740.00				26.00		3.39				47.30								14.13	5.00								
