ID	OldRecord.	Survey	Method	TideText	TideHeight	Polygon/Station	Date	Time	Replicate	Rep/Month	BegSurfTemp	BegBotTemp	EndSurfTemp	EndBotTemp	BegSurfSalin	BegBotSalin	EndSurfSalin	EndBotSalin	BegSurfCond	BegBotCond	EndSurfCond	EndBotCond	BegSecchi	EndSecchi	BegSurfDO(mg/L)	BegBotDO(mg/L)	EndSurfDO(mg/L)	EndBotDO(mg/L)	BegSurfDO%	BegBotDO%	EndSurfDO%	EndBotDO%	BegNTU	EndNTU	BegPH	EndPH	Depth	TowDuration	TowDistance	Flowmeter Start	Flowmeter Stop	Comments	DataEntry	FlowMeterDifference	SampledVolume	AMESHA	AMPHIPOD	AMPHPD	ARRGOB	ASIMUS	BARSUR	BATRAY	BAYGOB	BAYPIP	BLUEGI	BONSCU	BROROC	BROSMO	CALHAL	CALLIA	CALTON	CANTEN	CGRACI	CHAGOB	CHEGOB	CHISAL	CJORDA	CMAENA	CMAGIS	CORBIC	CORBUL	CPRODU	CRANFR	CRANNC	CRANNM	CRANSP	DECORC	DIATUR	DWAPER	ENGSOL	EXOPAL	HEMIGR	HEPTSTI	HETERO	HOREGO	IOBSOL	ISOPOD	JACKSM	JELLYF	LAMSPP	LEOSHA	LONMUD	LONSME	LSTYLI	MACOMA	MCALIF	MISSIL	MSENHO	MUSBLE	MUSCUL	MUSSEN	MYSID	MYSIDR	MYTILS	NO CATCH	NORANC	NUDIBR	OLURID	PACHER	PACLAM	PACMAC	PACSAN	PACSSC	PALAEM	PHILIN	PILEWR	PILPER	PLAMID	POLYCH	PPRODU	PRISCU	RAIKIL	RHARRI	RIDGEM	RUBSEA	SACSUC	SADGUN	SANSOL	SANSPP	SHIGOB	SHIPER	SHOGOB	SHOGUI	SHOSNA	SNAILS	SPESAN	SPLITT	SPONGE	STAFLO	STRBAS	STRMUL	TAPJAP	THRSHA	THRSTI	TOPSME	TULPER	TUNICA	UCINER	UNID Clam	UNID CRAB	UNID GOBY	UNID LARVAL	UNID NUD	WALSUR	WESMOS	WHICRO	WHISEA	WHISTU	YELGOB	YELSEE
1144		5	SLS	Ebbing		NB-1144	2/4/2016	12/30/1899 13:59:00		1	11.35	11.35	11.27	11	12.53	12.58	12.98	13.05	20900	20969	21583	21700	57	42	9.68	9.87	9.99	10.07	95.8	97.7	98.9	99.2	69.9	51.9	NA	NA	9.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	1			1712			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			9	
1145		5	SLS	Ebbing		NB-1005	2/4/2016	12/30/1899 14:33:00		1	11.26	11.47	11.39	11.37	12.09	11.99	11.75	12.07	20219	20069	19692	20191	42	55	9.77	9.7	10	9.93	96.2	95.9	98.6	98	38.5	52.2	NA	NA	6.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2195			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1146		5	SLS	Ebbing		NB-860	2/5/2016	12/30/1899 11:14:00		1	10.97	10.99	10.95	10.98	10.05	9.74	9.77	9.48	17056	16567	16615	16153	34	49	10.13	10.09	9.85	9.71	97.9	97.3	94.9	93.5	24.6	22.1	NA	NA	21	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2534			NA	NA					NA			2	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			102	
1147		5	SLS	Ebbing		NB-810	2/5/2016	12/30/1899 11:50:00		1	11.02	11.13	11.04	11.04	7.27	6.24	6.92	6.24	12631	10951	12071	10950	32	41	10.13	9.75	10.15	9.9	96.3	92.2	96.3	93.5	29.3	28.7	NA	NA	17	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1113			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			70	
1148		5	SLS	Ebbing		NB-770	2/5/2016	12/30/1899 12:35:00		1	NA	NA	11.04	11.17	2.8	NA	2.79	2.06	NA	NA	5161	3869	17	26	NA	NA	10.32	9.65	NA	NA	95.4	89	90.8	74.7	NA	NA	4	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			2009			NA	NA					NA			2	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			90	
1149		5	SLS	Ebbing		NB-740	2/5/2016	12/30/1899 13:10:00		1	11.06	11.16	NA	NA	1	0.96	0.7	NA	1953	1869	NA	NA	21	30	10.4	9.63	NA	NA	95	88.2	NA	NA	63.4	63.9	NA	NA	9.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1008			NA	NA					NA			7	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			608	
1150		5	SLS	Flooding		NB-600	2/6/2016	12/30/1899 8:43:00		1	10.77	10.75	10.75	10.72	1.97	1.96	1.83	1.84	3707	3705	3470	3476	20	NA	10.64	10.76	10.47	10.75	97.2	98.2	95.5	98	92.5	NA	NA	NA	14.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			838			NA	NA					NA			49	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			163	
1151		5	SLS	Flooding		NB-520	2/6/2016	12/30/1899 10:41:00		1	11.6	11.56	11.31	11.29	1.73	1.74	1.3	1.3	3292	3306	2503	2504	17	15	10.9	10.83	10.64	10.73	101.3	100.5	98	98.7	126	113	NA	NA	6.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				17	NA									NA		NA			55	
1152		5	SLS	Ebbing		NB-630	2/6/2016	12/30/1899 13:45:00		1	NA	10.59	11.03	11.05	NA	4.07	3.3	3.31	NA	7360	6034	6064	15	10	NA	9.9	9.95	10.08	NA	91.2	92.2	93.4	146	382	NA	NA	10.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			311			NA	NA					NA			28	NA				NA				2	NA	NA					NA		NA	NA				NA	NA									NA		NA			30	
1153		5	SLS	Ebbing		NB-670	2/6/2016	12/30/1899 14:14:00		1	9.91	9.92	10.02	10.03	3.65	7.03	5.93	5.95	6639	12252	10461	10491	9	10	10.26	10.07	9.9	10.04	92.9	93.1	91.1	92.5	245	460	NA	NA	7.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2346			NA	NA					NA			14	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			55	
1154		5	SLS	Ebbing		NB-1013	2/6/2016	12/30/1899 15:00:00		1	NA	NA	10.23	10.34	NA	NA	7.22	7.2	NA	NA	12558	12521	11	12	NA	NA	9.82	10.13	NA	NA	91.6	94.7	443	330	NA	NA	6.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			670			NA	NA					NA			3	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			27	
1173		7	SLS	Ebbing		NB-1119	2/15/2016	12/30/1899 8:20:00		1	14.32	14.22	13.66	13.55	14.82	16.13	14.07	14.34	19374	20887	18173	18458	61	NA	9.18	9.26	9.13	9.22	98.3	99.7	96	96.8	13.6	NA	7.94	7.89	8.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			60			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			9	
1174		7	SLS	Ebbing		NB-1101	2/15/2016	12/30/1899 9:09:00		1	13.59	13.69	13.75	13.84	13.49	14.89	14.19	14.92	17467	19165	18361	19272	88	NA	9.39	9.52	9.15	NA	98.1	100.6	96.4	NA	8.24	7.92	7.89	7.89	7.1	10											1			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1657			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			36	
1175		7	SLS	Ebbing		NB-1068	2/15/2016	12/30/1899 9:36:00		1	14.19	14.19	14.3	14.52	14.97	14.98	14.99	14.93	19489	19498	19564	19588	54	60	9.16	9.28	9.11	9.37	97.9	99.2	97.6	100.8	19.2	21.1	7.96	7.91	6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			121			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			40	
1176		7	SLS	Ebbing		NB-1041	2/15/2016	12/30/1899 10:00:00		1	14.84	14.83	14.75	14.75	13.69	13.7	13.82	13.83	18230	18241	18357	18359	61	73	9.66	9.67	9.71	9.71	103.9	103.9	104.3	104.3	11.8	15.2	8.03	7.98	3.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			513			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			11	
1177		7	SLS	Ebbing		NB-350	2/15/2016	12/30/1899 12:31:00		1	14.16	14.11	14.59	14.57	8.98	9.01	8.72	8.74	15340	15379	14918	14960	43	40	8.82	8.95	8.53	8.61	90.8	92	88.5	89.3	38.1	38.3	7.81	6.74	12.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			684			NA	NA					NA			23	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			168	
1178		7	Mysid	Ebbing		NB-350	2/15/2016	12/30/1899 12:55:00		1	14.59	14.57	14.65	14.62	8.72	8.74	8.6	8.64	14918	14960	14727	14793	40	41	8.53	8.61	8.46	8.49	88.5	89.3	87.7	88	38.3	41.4	6.74	6.75	12.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2499			NA	NA					NA			46	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			116	
1179		7	Mysid	Low		NB-260	2/15/2016	12/30/1899 13:51:00		1	15.25	15.55	15.19	15.37	4.81	5.8	4.57	5.29	8588	10226	8176	9384	47	44	7.61	NA	7.82	8.28	78.2	NA	80.1	85.5	30	28.8	6.66	6.71	14.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	2			1527			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			182	
1180		7	SLS	Low		NB-260	2/15/2016	12/30/1899 14:15:00		1	15.19	15.37	15.19	15.31	4.57	5.29	4.37	4.93	8176	9384	7851	8779	47	44	7.82	8.28	7.63	7.87	80.1	85.5	78	80.9	28.8	27.8	6.66	6.58	13.8	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	1			1285			NA	NA					NA			5	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			186	
1181		7	SLS	Flooding		NB-230	2/15/2016	12/30/1899 14:55:00		1	15.27	15.11	15.23	15.02	2.65	3.09	2.35	2.75	4906	5671	4383	5078	45	43	8.24	8.44	8.31	8.49	83.6	85.5	84	85.7	31.3	26.8	7.65	7.53	15.9	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	7			7336			NA	NA					NA			116	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			331	
1182		7	SLS	Flooding		NB-230	2/15/2016	12/30/1899 15:17:00		2	15.23	15.02	15.34	15.33	2.35	2.75	2.66	2.77	4383	5078	4920	5116	43	43	8.31	8.49	8.8	9.02	84	85.7	89.3	91.6	26.8	NA	7.53	NA	14.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	10				NA								NA	14			3863			NA	NA					NA			388	NA				1				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			556	
1183		7	SLS	High		NB-130	2/19/2016	12/30/1899 10:34:00		1	13.72	13.68	13.69	13.69	0.23	0.22	0.21	0.21	365	352	343	344	95	NA	9.34	9.37	9.48	9.64	90.2	90.4	91.5	93	26.9	NA	7.8	NA	13.85	5											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			3			NA	NA					NA			471	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1184		7	SLS	High		NB-130	2/19/2016	12/30/1899 10:57:00		2	13.69	13.69	13.81	13.83	0.21	0.21	0.28	0.32	343	344	447	511	96	NA	9.48	9.64	9.62	9.91	91.5	93	93.1	96	14.1	8.93	7.8	NA	16.95	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			40			NA	NA					NA			1718	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1185		7	Mysid	High		NB-130	2/19/2016	12/30/1899 11:16:00		3	13.81	13.83	13.81	13.83	0.28	0.32	0.28	0.32	447	511	447	511	96	NA	9.62	9.91	9.62	9.91	93.1	96	93.1	96	9.7	NA	7.8	NA	10.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			135			NA	NA					NA			1379	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1191		7	SLS	Low		NB-710	2/23/2016	12/30/1899 8:06:00		1	12.51	12.59	12.45	13.06	1.54	1.6	1.46	1.93	2948	3049	2798	3645	48	42	9.59	7.86	9.51	7.93	90.9	74.6	89.9	76.3	19.3	26.7	7.71	7.88	5.42	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			50			NA	NA					NA			2	NA				NA				2	NA	NA					NA		NA	NA				NA	NA									NA		NA			13	
1192		7	SLS	Low		NB-720	2/23/2016	12/30/1899 8:31:00		1	12.82	12.55	12.81	12.75	1.94	2.03	2.04	2.11	3666	3813	3828	3963	43	42	9.4	7.58	10.38	8.16	90	72.1	99.3	78	33.4	39.1	7.8	7.86	6.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			301			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			47	
1193		7	SLS	Flooding		NB-780	2/23/2016	12/30/1899 9:20:00		1	13.51	13.49	13.76	13.71	3.81	3.84	4.05	4.03	6902	6952	7308	7279	35	21	10.01	9.3	9.87	9.31	98.4	91.4	97.7	92	46.5	NA	7.95	8	10	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			80			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			68	
1194		7	SLS	Flooding		NB-810	2/23/2016	12/30/1899 9:47:00		1	14.54	14.07	14.25	14.08	5.11	5.42	5.64	5.78	9091	9601	9963	10187	48	28	10.36	9.44	10.1	9.33	105	94.9	102	94	37.7	47.3	7.98	7.97	16	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			3			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1195		7	SLS	Flooding		NB-840	2/23/2016	12/30/1899 10:20:00		1	14.22	14.17	14.2	14.14	7.96	8.13	8.32	8.5	13722	13981	14285	14580	30	25	9.74	9.02	9.48	8.97	99.7	92.3	97.3	92	45.3	56.7	7.84	7.83	20	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			29			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			51	
1196		7	SLS	Flooding		NB-850	2/23/2016	12/30/1899 10:50:00		1	14.36	14.14	14.26	14.18	8.76	8.87	9.1	9.16	14992	15165	15525	15625	33	31	9.48	9.05	10.2	9.12	97.9	93.1	105.2	94	42.6	45.2	7.82	7.84	16	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			8			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			29	
1197		7	SLS	Flooding		NB-870	2/23/2016	12/30/1899 11:15:00		1	13.71	13.64	13.91	13.65	10.68	10.72	10.6	10.78	18004	18070	17884	18156	32	29	9.86	9.22	9.62	9.25	101.6	94.8	99.5	95.2	58.8	77.5	7.78	7.85	17.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			10	
1198		7	SLS	Flooding		NB-880	2/23/2016	12/30/1899 11:40:00		1	13.7	13.46	13.45	13.45	11.17	11.4	11.56	11.46	18764	19131	19375	19215	39	32	9.69	9.13	9.81	9.26	100.1	93.9	101.1	95.3	52.1	53.8	7.87	7.86	18	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			37			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			60	
1199		7	SLS	Ebbing		NB-530	2/24/2016	12/30/1899 7:00:00		1	13.24	13.27	13.07	NA	2.68	2.69	2.8	NA	4961	4980	5164	NA	25	23	NA	11.56	11.33	NA	NA	112.3	109.6	NA	95.5	290	8.2	7.99	4.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			94			NA	NA					NA			301	NA				NA				NA	NA	NA					NA		NA	NA				2	NA									NA		NA			21	
1200		7	SLS	Ebbing		NB-520	2/24/2016	12/30/1899 7:28:00		1	13.19	NA	13.15	NA	2.68	NA	2.69	NA	4965	NA	4983	NA	19	20	11.24	NA	11.27	NA	108.9	NA	109.2	NA	180	154	8.14	8.09	3.83	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			27			NA	NA					NA			24	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			14	
1201		7	SLS	Ebbing		NB-600	2/24/2016	12/30/1899 8:05:00		1	13.49	13.46	13.45	13.45	4.85	5.59	4.13	5.62	8653	9876	7452	9919	25	30	9.65	9.27	10.13	9.2	95.4	92	99.7	91.3	116	140	7.64	7.67	11.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			293			NA	NA					NA			32	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			23	
1202		7	SLS	Ebbing		NB-600	2/24/2016	12/30/1899 8:35:00		2	13.47	13.46	13.54	13.46	5.03	5.05	5.03	5.19	8954	8977	8958	9223	18	17	9.7	9.28	9.93	9.23	96	91.8	98.5	91.4	102	62.7	7.62	7.61	NA	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			30			NA	NA					NA			4	NA				NA				NA	NA	1					1		NA	NA				NA	NA									NA		NA			21	
1203		7	SLS	Low		NB-1013	2/24/2016	12/30/1899 9:26:00		1	11.96	11.87	11.79	11.79	8.84	9.12	9.42	9.43	15130	15575	16053	16071	32	19	9.75	9.3	9.52	9.29	95.5	91.1	93.3	91	35.7	131	7.72	7.76	NA	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			222			NA	NA					NA			7	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			54	
1204		7	SLS	Flooding		NB-1017	2/24/2016	12/30/1899 9:40:00		1	11.79	11.79	12.1	12.08	9.42	9.43	11.77	11.77	16053	16071	19718	19712	19	20	9.52	9.29	10.31	10.35	93.3	91	103.2	103.6	131	116	7.76	7.99	4.1	10											NA			NA		NA					NA		NA				NA																							3				NA	NA				NA								NA	NA			545			NA	NA					NA			3	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			36	
1205		7	SLS	Flooding		NB-1017	2/24/2016	12/30/1899 10:05:00		2	12.16	12.06	13.36	13.51	11.85	11.81	11.9	11.78	19833	19776	19902	19712	19	21	10.21	10.1	11.06	11	102.4	101	113.9	113.6	58.2	108	8	8.06	NA	10											NA			NA		NA					NA		NA				NA																							6				NA	NA				NA								NA	NA			584			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			33	
1206		7	SLS	Flooding		NB-670	2/24/2016	12/30/1899 10:31:00		1	12.41	12.4	12.07	12.05	8.21	8.29	9.24	9.27	14132	14256	15763	15815	18	15	10.02	9.23	9.67	9.3	98.8	91	95.3	91.6	87.5	108	7.73	7.79	6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			90			NA	NA					NA			10	NA				NA				NA	NA	NA					1		NA	NA				NA	NA									NA		NA			30	
1207		7	SLS	Flooding		NB-623	2/24/2016	12/30/1899 11:18:00		1	12.24	NA	13.4	NA	0.54	NA	2.55	NA	1076	NA	4744	NA	12	15	9.36	NA	9.97	NA	87.6	NA	97	NA	312	312	7.73	7.67	5	10											NA			NA		NA					NA		NA				NA																							1				1	NA				NA								NA	NA			32			NA	NA					NA			150	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			NA	
1208		1	20mm	High		NB-200	3/1/2016	12/30/1899 6:45:00		1	14.92	16.03	14.93	15.83	4.02	7.22	2.98	6.66	7268	12521	5489	11617	53	NA	NA	7.94	8.58	7.98	NA	84.1	86.5	83.9	19.3	NA	7.71	7.73	18.7	10											NA			NA		NA					1		NA				NA																							NA				NA	NA				NA								NA	NA			63			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1209		1	20mm	Ebbing		NB-170	3/1/2016	12/30/1899 7:15:00		1	15.46	15.64	14.64	15.44	4.66	5.68	1.96	4.94	8343	10026	3700	8800	52	50	7.72	7.53	9.32	7.95	79.6	78.3	92.8	82.1	18.8	17.7	7.61	7.82	18.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			345			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			6	
1210		1	20mm	Ebbing		NB-150	3/1/2016	12/30/1899 7:45:00		1	14.34	15.33	14.38	15.45	0.85	3.52	0.69	2.55	1670	6406	1364	4740	60	95	NA	9.09	11.11	9.71	NA	92.7	109.2	98.7	11.4	14.6	8	8.75	17.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			240			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1211		1	20mm	Ebbing		NB-130	3/1/2016	12/30/1899 8:10:00		1	14.84	15.4	14.72	14.86	0.89	1.63	0.37	0.6	1742	3113	754	1202	95	147	11.14	10.24	11.95	11.54	110.6	103.5	118.1	114.5	11	7.24	8.1	8.14	8.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			180			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1212		1	20mm	Ebbing		NB-230	3/1/2016	12/30/1899 8:55:00		1	15.32	16.16	15.43	16.16	5.61	8.31	5.28	7.87	9909	14267	9366	13571	50	50	NA	8.05	8.94	7.91	NA	86	92.4	84.3	20	17.4	7.72	7.7	17.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			37			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1213		1	20mm	Ebbing		NB-252	3/1/2016	12/30/1899 9:25:00		1	NA	NA	15.53	15.53	NA	NA	7.98	7.98	NA	NA	13742	13740	35	35	NA	NA	8.61	8.11	NA	NA	90.7	85.4	21.7	24.7	7.69	7.69	12.85	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			50			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1214		1	20mm	Ebbing		NB-271	3/1/2016	12/30/1899 9:57:00		1	15.67	15.62	15.81	15.66	8.83	9.88	8.83	9.8	15099	16747	15092	16628	50	56	NA	8.71	8.78	8.39	NA	93	93.5	89.5	14.9	15.2	7.83	7.85	6.83	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			10			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1215		1	20mm	Ebbing		NB-361	3/2/2016	12/30/1899 8:15:00		1	14.81	14.62	14.82	14.68	15.46	19.49	15.55	18.47	25289	31263	25421	29759	100	115	NA	9.04	9.6	9.14	NA	100.3	104.3	100.8	9.26	NA	8.02	8	15.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			3			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1216		1	20mm	Ebbing		NB-1119	3/2/2016	12/30/1899 9:10:00		1	17.03	15.43	17.06	NA	14.13	17.33	14.27	NA	23287	28072	23493	NA	94	73	10.86	10.2	NA	NA	122.5	113.4	NA	NA	13.3	12.1	8.53	8.48	7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			57			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			11	
1217		1	20mm	Ebbing		NB-1117	3/1/2016	12/30/1899 9:30:00		1	15.8	15.7	16.35	15.62	14.49	14.94	13.81	14.53	23824	24511	22799	23884	96	75	10.1	9.92	10.5	10.39	111.3	109.4	116.6	114.1	10	10.4	8.21	8.38	8.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1218		1	20mm	Ebbing		NB-1115	3/2/2016	12/30/1899 9:50:00		1	15.02	15.46	15.45	15.11	13.1	15.85	13.28	17.56	21715	25875	22000	28417	141	160	9.92	9.52	9.93	9.18	106.6	105.1	107.8	101.6	15.07	6.25	8.06	8.1	8.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			4			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1219		1	20mm	Ebbing		NB-1113	3/2/2016	12/30/1899 10:15:00		1	15.16	15.02	15.51	14.84	12.36	18.22	15.35	19.59	20584	29389	25119	31408	155	160	10.17	9.52	NA	NA	109.1	105.6	NA	NA	7.3	4.83	8.4	8.09	10.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1220		1	20mm	Ebbing		NB-1095	3/2/2016	12/30/1899 10:32:00		1	15.6	15.37	15.87	15.11	16.53	16.97	16.12	17.8	26881	27541	26265	28766	139	153	9.89	9.53	9.98	9.55	109.8	105.7	111.2	105.9	3.52	4.23	8.09	8.13	8.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			9			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1221		1	20mm	Ebbing		NB-1093	3/2/2016	12/30/1899 10:57:00		1	15.64	15.57	15.88	15.77	16.75	16.81	16.44	16.52	27203	27295	26747	26869	117	120	9.66	9.57	9.7	9.65	107.6	106.4	108.4	107.6	8.91	10.1	8.09	8.1	6.8	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			6			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1222		1	20mm	Ebbing		NB-1107	3/2/2016	12/30/1899 11:20:00		1	16.24	16.22	16.57	NA	16.63	16.63	16.6	NA	27025	27027	26977	NA	118	100	9.68	9.56	9.82	NA	109.1	107.6	111.3	NA	8.17	8.8	8.08	8.17	4.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			4			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
